-1.073566500000000090e+01,-8.421059999999995327e+00,-2.045785000000001297e+00,-2.879578499999999597e+00,5.000000000000000000e+00
-1.051035500000000056e+01,-7.737159999999995819e+00,-5.588685000000001679e+00,-2.678063499999999486e+00,4.500000000000000000e+00
-9.616604999999999848e+00,-5.347159999999995250e+00,-8.156785000000001062e+00,-4.296163499999999580e+00,5.000000000000000000e+00
-1.008454000000000050e+01,-7.897559999999995028e+00,-5.888435000000001196e+00,-3.602863499999999775e+00,5.500000000000000000e+00
-8.987390000000001322e+00,-5.622409999999995023e+00,-8.376435000000000741e+00,-4.965563500000000019e+00,6.000000000000000000e+00
-1.117604000000000042e+01,-8.380759999999995102e+00,-2.906935000000000713e+00,-5.169663500000000411e+00,6.500000000000000000e+00
-1.208684000000000047e+01,-5.143359999999995047e+00,-6.932635000000000325e+00,-4.960388500000000533e+00,6.000000000000000000e+00
-1.189865499999999976e+01,-5.555149999999994925e+00,-6.539920000000000400e+00,-4.587768500000000138e+00,6.500000000000000000e+00
-1.206325499999999984e+01,-3.327549999999995123e+00,-8.825820000000000221e+00,-4.093368500000000409e+00,6.000000000000000000e+00
-1.276165499999999930e+01,-8.162449999999996209e+00,-4.093220000000000525e+00,-4.267728500000000480e+00,6.500000000000000000e+00
-1.231409500000000001e+01,-5.775549999999996409e+00,-6.514770000000000394e+00,-7.063178500000001137e+00,7.000000000000000000e+00
-1.138489500000000021e+01,-9.718549999999996913e+00,-5.682620000000000005e+00,-6.143978500000001119e+00,6.500000000000000000e+00
-1.210884500000000052e+01,-7.278849999999996712e+00,-9.854020000000000223e+00,-5.089678500000001549e+00,6.000000000000000000e+00
-1.372409500000000016e+01,-1.088559999999999661e+01,-4.032370000000000232e+00,-5.562743500000001617e+00,6.500000000000000000e+00
-1.467244499999999974e+01,-9.627449999999996066e+00,-5.437020000000000408e+00,-5.164033500000001276e+00,6.000000000000000000e+00
-1.383249499999999976e+01,-7.524049999999995464e+00,-7.706920000000000215e+00,-6.360583500000001500e+00,6.500000000000000000e+00
-1.315659499999999937e+01,-6.994299999999995521e+00,-8.878769999999999385e+00,-6.160593500000001832e+00,7.000000000000000000e+00
-1.183264499999999941e+01,-1.206299999999999528e+01,-8.213269999999999627e+00,-3.425243500000001884e+00,6.500000000000000000e+00
-1.209239499999999978e+01,-1.043134999999999479e+01,-9.758020000000000138e+00,-2.932793500000002052e+00,6.000000000000000000e+00
-1.235212999999999894e+01,-8.799699999999994304e+00,-1.130277000000000065e+01,-2.440333500000002154e+00,5.500000000000000000e+00
-1.414792999999999878e+01,-1.191394999999999449e+01,-6.183320000000001038e+00,-3.017483500000002206e+00,6.000000000000000000e+00
-1.353802999999999912e+01,-1.086484999999999523e+01,-7.781020000000000714e+00,-2.953268500000002295e+00,6.500000000000000000e+00
-1.292408000000000001e+01,-8.849399999999995714e+00,-1.010277000000000136e+01,-4.909518500000002561e+00,7.000000000000000000e+00
-1.264438499999999976e+01,-9.004599999999996385e+00,-1.001123500000000099e+01,-4.686253500000002958e+00,7.500000000000000000e+00
-1.290413500000000013e+01,-7.372949999999995896e+00,-1.155598500000000151e+01,-4.193803500000003126e+00,7.000000000000000000e+00
-1.368518500000000060e+01,-8.478999999999995651e+00,-9.426435000000001452e+00,-4.053943500000003475e+00,7.500000000000000000e+00
-1.394493500000000097e+01,-6.847349999999995163e+00,-1.097118500000000196e+01,-3.561493500000003642e+00,7.000000000000000000e+00
-1.595583500000000043e+01,-1.099934999999999619e+01,-4.693685000000002105e+00,-4.316443500000003652e+00,7.500000000000000000e+00
-1.567467500000000058e+01,-1.049859999999999616e+01,-5.829985000000002415e+00,-4.319467800000003521e+00,8.000000000000000000e+00
-1.492987500000000090e+01,-8.784199999999996678e+00,-7.845435000000001935e+00,-5.032417800000003716e+00,8.500000000000000000e+00
-1.453642500000000126e+01,-1.356734999999999758e+01,-5.952085000000002069e+00,-1.280717800000003681e+00,8.000000000000000000e+00
-1.801637500000000003e+01,-9.070799999999998420e+00,-5.842985000000002316e+00,-3.566717800000003713e+00,8.500000000000000000e+00
-1.827612500000000040e+01,-7.439149999999997931e+00,-7.387735000000002827e+00,-3.074267800000003881e+00,8.000000000000000000e+00
-1.853585999999999956e+01,-5.807499999999997442e+00,-8.932485000000003339e+00,-2.581807800000003983e+00,7.500000000000000000e+00
-1.734000999999999948e+01,-3.529249999999997556e+00,-1.142688500000000396e+01,-4.031157800000004343e+00,8.000000000000000000e+00
-1.863805999999999941e+01,-8.203749999999997655e+00,-6.529785000000003947e+00,-4.171247800000004169e+00,8.500000000000000000e+00
-1.731410999999999945e+01,-1.327244999999999742e+01,-5.864285000000004189e+00,-1.435897800000004221e+00,8.000000000000000000e+00
-1.831665999999999883e+01,-9.840549999999996800e+00,-9.930285000000004914e+00,-1.315847800000004231e+00,7.500000000000000000e+00
-1.745010999999999868e+01,-7.863349999999996953e+00,-1.230088500000000451e+01,-2.566697800000004470e+00,8.000000000000000000e+00
-1.612615999999999872e+01,-1.293204999999999671e+01,-1.163538500000000475e+01,1.686521999999954780e-01,7.500000000000000000e+00
-1.812285999999999930e+01,-1.001539999999999608e+01,-1.136177000000000525e+01,-2.300297800000004500e+00,8.000000000000000000e+00
-1.737805999999999784e+01,-8.300999999999996604e+00,-1.337722000000000477e+01,-3.013247800000004695e+00,8.500000000000000000e+00
-1.815910999999999831e+01,-9.407049999999996359e+00,-1.124767000000000472e+01,-2.873387800000004599e+00,9.000000000000000000e+00
-1.787941499999999806e+01,-9.562249999999997030e+00,-1.115613500000000435e+01,-2.650122800000004553e+00,9.500000000000000000e+00
-1.687056499999999915e+01,-8.663149999999996353e+00,-1.263518500000000344e+01,-2.545172800000004454e+00,1.000000000000000000e+01
-1.647711499999999774e+01,-1.344629999999999725e+01,-1.074183500000000357e+01,1.206527199999995581e+00,9.500000000000000000e+00
-1.664171499999999781e+01,-1.121869999999999834e+01,-1.302773500000000340e+01,1.700927199999995532e+00,9.000000000000000000e+00
-1.915676499999999649e+01,-7.467099999999998516e+00,-1.309471500000000255e+01,-2.050772800000004281e+00,9.500000000000000000e+00
-1.876331499999999508e+01,-1.225024999999999764e+01,-1.120136500000000268e+01,1.700927199999995754e+00,9.000000000000000000e+00
-1.845965999999999596e+01,-1.027304999999999779e+01,-1.358736500000000191e+01,-5.417228000000040566e-01,9.500000000000000000e+00
-1.744415999999999656e+01,-9.347049999999997638e+00,-1.509341500000000202e+01,-5.402213000000040122e-01,1.000000000000000000e+01
-1.907875999999999550e+01,-1.571734999999999793e+01,-7.314765000000002182e+00,-6.111313000000040407e-01,1.050000000000000000e+01
-1.902079999999999416e+01,-1.410639999999999716e+01,-9.029865000000002695e+00,-2.033981300000004211e+00,1.100000000000000000e+01
-1.926720499999999348e+01,-1.257614999999999661e+01,-9.947665000000002422e+00,-3.450981300000004026e+00,1.150000000000000000e+01
-1.859130499999999486e+01,-1.204639999999999667e+01,-1.111951500000000337e+01,-3.250991300000003914e+00,1.200000000000000000e+01
-1.786625499999999533e+01,-1.024304999999999666e+01,-1.314736500000000419e+01,-4.049291300000003702e+00,1.250000000000000000e+01
-1.943740499999999471e+01,-1.676129999999999853e+01,-5.308715000000003847e+00,-4.380116300000003626e+00,1.300000000000000000e+01
-1.957274499999999406e+01,-1.512759999999999927e+01,-7.086815000000004083e+00,-5.924516300000004065e+00,1.350000000000000000e+01
-1.906689499999999526e+01,-1.467649999999999899e+01,-8.262115000000004983e+00,-5.710946300000004250e+00,1.400000000000000000e+01
-1.831304499999999535e+01,-1.369669999999999987e+01,-9.791315000000004432e+00,-5.772161300000004047e+00,1.450000000000000000e+01
-1.752254499999999382e+01,-1.326215499999999992e+01,-1.094821500000000469e+01,-5.360101300000003732e+00,1.500000000000000000e+01
-1.668259499999999207e+01,-1.115875499999999931e+01,-1.321811500000000450e+01,-6.556651300000003957e+00,1.550000000000000000e+01
-1.694234499999999244e+01,-9.527104999999998824e+00,-1.476286500000000501e+01,-6.064201300000004125e+00,1.500000000000000000e+01
-1.937004499999999396e+01,-1.247895499999999913e+01,-9.271965000000005119e+00,-6.475196300000003902e+00,1.550000000000000000e+01
-1.871089499999999362e+01,-1.152810500000000005e+01,-1.092751500000000497e+01,-6.442660800000004073e+00,1.600000000000000000e+01
-1.887549499999999369e+01,-9.300505000000001132e+00,-1.321341500000000480e+01,-5.948260800000004345e+00,1.550000000000000000e+01
-1.785999499999999429e+01,-8.374505000000000976e+00,-1.471946500000000491e+01,-5.946759300000004522e+00,1.600000000000000000e+01
-1.877954499999999527e+01,-1.291865500000000111e+01,-1.009866500000000400e+01,-5.998919300000004284e+00,1.650000000000000000e+01
-1.903929499999999564e+01,-1.128700500000000062e+01,-1.164341500000000451e+01,-5.506469300000004452e+00,1.600000000000000000e+01
-1.929904499999999601e+01,-9.655355000000000132e+00,-1.318816500000000502e+01,-5.014019300000004620e+00,1.550000000000000000e+01
-1.964843999999999724e+01,-1.134390499999999946e+01,-1.112761500000000581e+01,-4.261869300000004301e+00,1.600000000000000000e+01
-1.990818999999999761e+01,-9.712254999999998972e+00,-1.267236500000000632e+01,-3.769419300000004469e+00,1.550000000000000000e+01
-1.925818999999999903e+01,-1.484615499999999955e+01,-1.119586500000000662e+01,-8.375193000000042964e-01,1.500000000000000000e+01
-1.824934000000000012e+01,-1.394705499999999887e+01,-1.267491500000000570e+01,-7.325693000000043087e-01,1.550000000000000000e+01
-1.850907499999999928e+01,-1.231540499999999838e+01,-1.421966500000000622e+01,-2.401093000000042998e-01,1.500000000000000000e+01
-1.731322499999999920e+01,-1.003715499999999849e+01,-1.671406500000000506e+01,-1.689459300000004216e+00,1.550000000000000000e+01
-1.955627499999999941e+01,-1.668160499999999757e+01,-8.059715000000004181e+00,-3.299159300000003903e+00,1.600000000000000000e+01
-1.876577499999999787e+01,-1.624705999999999761e+01,-9.216615000000004443e+00,-2.887099300000004032e+00,1.650000000000000000e+01
-1.911862499999999798e+01,-1.349800999999999718e+01,-1.338501500000000455e+01,-1.451349300000003950e+00,1.600000000000000000e+01
-1.827867499999999978e+01,-1.139460999999999657e+01,-1.565491500000000435e+01,-2.647899300000004175e+00,1.650000000000000000e+01
-2.080252499999999927e+01,-1.429575999999999603e+01,-1.003291500000000447e+01,-2.842949300000004342e+00,1.700000000000000000e+01
-2.048016499999999951e+01,-1.199265999999999543e+01,-1.420641500000000335e+01,-1.487999300000004244e+00,1.650000000000000000e+01
-1.947131500000000059e+01,-1.109355999999999476e+01,-1.568546500000000421e+01,-1.383049300000004145e+00,1.700000000000000000e+01
-2.165996499999999969e+01,-1.385190999999999484e+01,-1.021596500000000418e+01,-1.587149300000004093e+00,1.750000000000000000e+01
-2.103136500000000098e+01,-1.141535999999999440e+01,-1.285901500000000475e+01,-4.524199300000004698e+00,1.800000000000000000e+01
-2.129110000000000014e+01,-9.783709999999993912e+00,-1.440376500000000526e+01,-4.031739300000004356e+00,1.750000000000000000e+01
-2.283439999999999870e+01,-1.310180999999999329e+01,-9.133515000000006268e+00,-4.477649300000003940e+00,1.800000000000000000e+01
-2.199445000000000050e+01,-1.099840999999999269e+01,-1.140341500000000607e+01,-5.674199300000004165e+00,1.850000000000000000e+01
-2.134445000000000192e+01,-1.613230999999999327e+01,-9.926915000000006373e+00,-2.742299300000003992e+00,1.800000000000000000e+01
-2.160420000000000229e+01,-1.450065999999999278e+01,-1.147166500000000688e+01,-2.249849300000004160e+00,1.750000000000000000e+01
-2.176880000000000237e+01,-1.227305999999999386e+01,-1.375756500000000671e+01,-1.755449300000004209e+00,1.700000000000000000e+01
-2.087505000000000166e+01,-9.883059999999993295e+00,-1.632566500000000786e+01,-3.373549300000004081e+00,1.750000000000000000e+01
-2.288595000000000113e+01,-1.403505999999999432e+01,-1.004816500000000801e+01,-4.128499300000004091e+00,1.800000000000000000e+01
-2.216090000000000160e+01,-1.223170999999999431e+01,-1.207601500000000883e+01,-4.926799300000004322e+00,1.850000000000000000e+01
-2.114540000000000219e+01,-1.130570999999999415e+01,-1.358206500000000894e+01,-4.925297800000004500e+00,1.900000000000000000e+01
-1.982145000000000223e+01,-1.637440999999999391e+01,-1.291656500000000918e+01,-2.189947800000004552e+00,1.850000000000000000e+01
-1.949909000000000248e+01,-1.407130999999999332e+01,-1.709006500000000983e+01,-8.349978000000044531e-01,1.800000000000000000e+01
-2.134714000000000311e+01,-2.091025999999999385e+01,-8.300315000000010102e+00,-2.144047800000004500e+00,1.850000000000000000e+01
-2.213709000000000415e+01,-1.855645999999999418e+01,-1.225961500000001081e+01,-1.369697800000004406e+00,1.800000000000000000e+01
-2.179619000000000284e+01,-1.613125999999999394e+01,-1.486626500000001094e+01,-4.421847800000004547e+00,1.850000000000000000e+01
-2.100099000000000160e+01,-1.502520999999999418e+01,-1.642541500000001164e+01,-4.480472800000004696e+00,1.900000000000000000e+01
-1.980514000000000152e+01,-1.274695999999999430e+01,-1.891981500000001049e+01,-5.929822800000004612e+00,1.950000000000000000e+01
-2.155814000000000163e+01,-1.903030999999999295e+01,-1.133951500000000934e+01,-6.305902800000004582e+00,2.000000000000000000e+01
-2.181789000000000200e+01,-1.739865999999999246e+01,-1.288426500000000985e+01,-5.813452800000004750e+00,1.950000000000000000e+01
-2.095134000000000185e+01,-1.542145999999999262e+01,-1.525486500000000945e+01,-7.064302800000004545e+00,2.000000000000000000e+01
-2.111596000000000117e+01,-1.319385999999999370e+01,-1.754076500000000749e+01,-6.569902800000004817e+00,1.950000000000000000e+01
-2.286896000000000129e+01,-1.947720999999999236e+01,-9.960465000000006341e+00,-6.945982800000004787e+00,2.000000000000000000e+01
-2.344056000000000139e+01,-1.760655999999999111e+01,-1.274931500000000639e+01,-6.628092800000004559e+00,1.950000000000000000e+01
-2.390540999999999983e+01,-1.570800999999999092e+01,-1.507076500000000685e+01,-6.480242800000004522e+00,1.900000000000000000e+01
-2.270955999999999975e+01,-1.342975999999999104e+01,-1.756516500000000747e+01,-7.929592800000004438e+00,1.950000000000000000e+01
-2.296931000000000012e+01,-1.179810999999999055e+01,-1.910991500000000798e+01,-7.437142800000004605e+00,1.900000000000000000e+01
-2.521236000000000033e+01,-1.844255999999998963e+01,-1.045556500000000710e+01,-9.046842800000003848e+00,1.950000000000000000e+01
-2.468051000000000172e+01,-1.659470999999998853e+01,-1.253526500000000610e+01,-1.001579280000000338e+01,2.000000000000000000e+01
-2.393571000000000026e+01,-1.488030999999998905e+01,-1.455071500000000562e+01,-1.072874280000000269e+01,2.050000000000000000e+01
-2.419546000000000063e+01,-1.324865999999998856e+01,-1.609546500000000435e+01,-1.023629280000000286e+01,2.000000000000000000e+01
-2.326625999999999905e+01,-1.719165999999998817e+01,-1.526331500000000396e+01,-9.317092800000002839e+00,1.950000000000000000e+01
-2.352599499999999821e+01,-1.556000999999998768e+01,-1.680806500000000270e+01,-8.824632800000003385e+00,1.900000000000000000e+01
-2.273549499999999668e+01,-1.512546499999998773e+01,-1.796496500000000296e+01,-8.412572800000003070e+00,1.950000000000000000e+01
-2.234204499999999527e+01,-1.990861499999998685e+01,-1.607161500000000132e+01,-4.660872800000003480e+00,1.900000000000000000e+01
-2.250664499999999535e+01,-1.768101499999998794e+01,-1.835751499999999936e+01,-4.166472800000003751e+00,1.850000000000000000e+01
-2.276639499999999572e+01,-1.604936499999998745e+01,-1.990226499999999987e+01,-3.674022800000003919e+00,1.800000000000000000e+01
-2.444549499999999398e+01,-1.966956499999998798e+01,-1.418131499999999967e+01,-3.959587800000003988e+00,1.850000000000000000e+01
-2.378634499999999363e+01,-1.871871499999998889e+01,-1.583686499999999953e+01,-3.927052300000004159e+00,1.900000000000000000e+01
-2.291979499999999348e+01,-1.674151499999998904e+01,-1.820746499999999912e+01,-5.177902300000003954e+00,1.950000000000000000e+01
-2.308439499999999356e+01,-1.451391499999999013e+01,-2.049336499999999717e+01,-4.683502300000004226e+00,1.900000000000000000e+01
-2.341443499999999389e+01,-1.612691499999998967e+01,-1.859046499999999824e+01,-4.091702300000004122e+00,1.950000000000000000e+01
-2.357905499999999321e+01,-1.389931499999999076e+01,-2.087636499999999984e+01,-3.597302300000003950e+00,1.900000000000000000e+01
-2.385582999999999387e+01,-1.786096499999998954e+01,-1.751856499999999883e+01,-3.225332300000003816e+00,1.950000000000000000e+01
-2.411557999999999424e+01,-1.622931499999998906e+01,-1.906331499999999934e+01,-2.732882300000003983e+00,1.900000000000000000e+01
-2.437532999999999461e+01,-1.459766499999998857e+01,-2.060806499999999986e+01,-2.240432300000004151e+00,1.850000000000000000e+01
-2.605442999999999643e+01,-1.821786499999998910e+01,-1.488711499999999965e+01,-2.525997300000004220e+00,1.900000000000000000e+01
-2.503892999999999702e+01,-1.729186499999999072e+01,-1.639316499999999976e+01,-2.524495800000004397e+00,1.950000000000000000e+01
-2.431387999999999749e+01,-1.548851499999999071e+01,-1.842101500000000058e+01,-3.322795800000004185e+00,2.000000000000000000e+01
-2.573342999999999847e+01,-1.880351499999999021e+01,-1.317856500000000075e+01,-3.533360800000004076e+00,2.050000000000000000e+01
-2.472457999999999956e+01,-1.790441499999998953e+01,-1.465761499999999984e+01,-3.428410800000003977e+00,2.100000000000000000e+01
-2.383082999999999885e+01,-1.551441499999998896e+01,-1.722571500000000100e+01,-5.046510800000003627e+00,2.150000000000000000e+01
-2.273367999999999967e+01,-1.323926499999998896e+01,-1.971371500000000054e+01,-6.409210800000003871e+00,2.200000000000000000e+01
-2.505058000000000007e+01,-1.961471499999998969e+01,-1.135541500000000070e+01,-8.017610800000003479e+00,2.250000000000000000e+01
-2.551542999999999850e+01,-1.771616499999998950e+01,-1.367686500000000116e+01,-7.869760800000003442e+00,2.200000000000000000e+01
-2.431957999999999842e+01,-1.543791499999998962e+01,-1.617126500000000178e+01,-9.319110800000004247e+00,2.250000000000000000e+01
-2.457932999999999879e+01,-1.380626499999998913e+01,-1.771601500000000229e+01,-8.826660800000004414e+00,2.200000000000000000e+01
-2.470450499999999749e+01,-1.846936499999998915e+01,-1.587236500000000206e+01,-5.699510800000004096e+00,2.150000000000000000e+01
-2.386455499999999574e+01,-1.636596499999998855e+01,-1.814226500000000186e+01,-6.896060800000004321e+00,2.200000000000000000e+01
-2.412430499999999611e+01,-1.473431499999998806e+01,-1.968701500000000237e+01,-6.403610800000004488e+00,2.150000000000000000e+01
-2.575890499999999506e+01,-2.110461499999998836e+01,-1.190836500000000342e+01,-6.474520800000004073e+00,2.200000000000000000e+01
-2.524920499999999635e+01,-2.055316499999998925e+01,-1.305836500000000377e+01,-6.177545800000004306e+00,2.250000000000000000e+01
-2.625175499999999573e+01,-1.712126499999999041e+01,-1.712436500000000450e+01,-6.057495800000004316e+00,2.200000000000000000e+01
-2.524290499999999682e+01,-1.622216499999998973e+01,-1.860341500000000536e+01,-5.952545800000004661e+00,2.250000000000000000e+01
-2.404705499999999674e+01,-1.394391499999998985e+01,-2.109781500000000420e+01,-7.401895800000004577e+00,2.300000000000000000e+01
-2.365360499999999533e+01,-1.872706499999998897e+01,-1.920446500000000256e+01,-3.650195800000004542e+00,2.250000000000000000e+01
-2.381820499999999541e+01,-1.649946499999999006e+01,-2.149036500000000416e+01,-3.155795800000004370e+00,2.200000000000000000e+01
-2.561400499999999525e+01,-1.961371499999999202e+01,-1.637091500000000366e+01,-3.732945800000004422e+00,2.250000000000000000e+01
-2.488895499999999572e+01,-1.781036499999999023e+01,-1.839876500000000448e+01,-4.531245800000004209e+00,2.300000000000000000e+01
-2.514870499999999609e+01,-1.617871499999998974e+01,-1.994351500000000499e+01,-4.038795800000004377e+00,2.250000000000000000e+01
-2.694795499999999677e+01,-2.300836499999999063e+01,-1.114091500000000501e+01,-5.285145800000004002e+00,2.300000000000000000e+01
-2.631935499999999806e+01,-2.057181499999999019e+01,-1.378396500000000557e+01,-8.222195800000005050e+00,2.350000000000000000e+01
-2.578750499999999946e+01,-1.872396499999998909e+01,-1.586366500000000457e+01,-9.191145800000004584e+00,2.400000000000000000e+01
-2.504270499999999799e+01,-1.700956499999998783e+01,-1.787911500000000586e+01,-9.904095800000003891e+00,2.450000000000000000e+01
-2.530243999999999716e+01,-1.537791499999998734e+01,-1.942386500000000638e+01,-9.411635800000004437e+00,2.400000000000000000e+01
-2.490898999999999575e+01,-2.016106499999998647e+01,-1.753051500000000473e+01,-5.659935800000004846e+00,2.350000000000000000e+01
-2.516873999999999612e+01,-1.852941499999998598e+01,-1.907526500000000524e+01,-5.167485800000005014e+00,2.300000000000000000e+01
-2.415323999999999671e+01,-1.760341499999998760e+01,-2.058131500000000358e+01,-5.165984300000005192e+00,2.350000000000000000e+01
-2.431783999999999679e+01,-1.537581499999998869e+01,-2.286721500000000162e+01,-4.671584300000005463e+00,2.300000000000000000e+01
-2.611843999999999610e+01,-1.864526499999998777e+01,-1.760551500000000047e+01,-4.916419300000005599e+00,2.350000000000000000e+01
-2.637817499999999526e+01,-1.701361499999998728e+01,-1.915026500000000098e+01,-4.423959300000005257e+00,2.300000000000000000e+01
-2.663792499999999563e+01,-1.538196499999998679e+01,-2.069501500000000149e+01,-3.931509300000005425e+00,2.250000000000000000e+01
-2.831702499999999390e+01,-1.900216499999998732e+01,-1.497406500000000129e+01,-4.217074300000005493e+00,2.300000000000000000e+01
-2.721987499999999471e+01,-1.672701499999998731e+01,-1.746206500000000261e+01,-5.579774300000005738e+00,2.350000000000000000e+01
-2.747962499999999508e+01,-1.509536499999998682e+01,-1.900681500000000312e+01,-5.087324300000005906e+00,2.300000000000000000e+01
-2.773937499999999545e+01,-1.346371499999998633e+01,-2.055156500000000364e+01,-4.594874300000006073e+00,2.250000000000000000e+01
-2.681017499999999387e+01,-1.740671499999998773e+01,-1.971941500000000502e+01,-3.675674300000006056e+00,2.200000000000000000e+01
-2.580132499999999496e+01,-1.650761499999998705e+01,-2.119846500000000589e+01,-3.570724300000005957e+00,2.250000000000000000e+01
-2.737247499999999434e+01,-2.302586499999998892e+01,-1.335981500000000466e+01,-3.901549300000005882e+00,2.300000000000000000e+01
-2.758229999999999293e+01,-2.157116499999998993e+01,-1.425276500000000546e+01,-5.004999300000005924e+00,2.350000000000000000e+01
-2.674234999999999474e+01,-1.946776499999998933e+01,-1.652266500000000349e+01,-6.201549300000006149e+00,2.400000000000000000e+01
-2.573349999999999582e+01,-1.856866499999998865e+01,-1.800171500000000435e+01,-6.096599300000006494e+00,2.450000000000000000e+01
-2.599323499999999498e+01,-1.693701499999998816e+01,-1.954646500000000486e+01,-5.604139300000006152e+00,2.400000000000000000e+01
-2.615785499999999431e+01,-1.470941499999998925e+01,-2.183236500000000291e+01,-5.109739300000006423e+00,2.350000000000000000e+01
-2.712830499999999390e+01,-1.905181499999999062e+01,-1.725486500000000234e+01,-4.639494300000006177e+00,2.400000000000000000e+01
-2.738805499999999427e+01,-1.742016499999999013e+01,-1.879961500000000285e+01,-4.147044300000006345e+00,2.350000000000000000e+01
-2.764780499999999464e+01,-1.578851499999998964e+01,-2.034436500000000336e+01,-3.654594300000006513e+00,2.300000000000000000e+01
-2.949585499999999527e+01,-2.262746499999999017e+01,-1.155461500000000363e+01,-4.963644300000006560e+00,2.350000000000000000e+01
-2.919219999999999615e+01,-2.065026499999999032e+01,-1.394061500000000464e+01,-7.206294300000006814e+00,2.400000000000000000e+01
-2.799634999999999607e+01,-1.837201499999999044e+01,-1.643501500000000348e+01,-8.655644300000005842e+00,2.450000000000000000e+01
-2.727129999999999654e+01,-1.656866499999998865e+01,-1.846286500000000430e+01,-9.453944300000005185e+00,2.500000000000000000e+01
-2.594734999999999658e+01,-2.163736499999998841e+01,-1.779736500000000277e+01,-6.718594300000004793e+00,2.450000000000000000e+01
-2.493184999999999718e+01,-2.071136499999999003e+01,-1.930341500000000110e+01,-6.717092800000004971e+00,2.500000000000000000e+01
-2.519159999999999755e+01,-1.907971499999998954e+01,-2.084816500000000161e+01,-6.224642800000005138e+00,2.450000000000000000e+01
-2.418274999999999864e+01,-1.818061499999998887e+01,-2.232721500000000248e+01,-6.119692800000005484e+00,2.500000000000000000e+01
-2.444249999999999901e+01,-1.654896499999998838e+01,-2.387196500000000299e+01,-5.627242800000005651e+00,2.450000000000000000e+01
-2.591740000000000066e+01,-2.068546499999998645e+01,-1.873966500000000224e+01,-5.045792800000005407e+00,2.500000000000000000e+01
-2.617713499999999982e+01,-1.905381499999998596e+01,-2.028441500000000275e+01,-4.553332800000005065e+00,2.450000000000000000e+01
-2.498128499999999974e+01,-1.677556499999998607e+01,-2.277881500000000159e+01,-6.002682800000004981e+00,2.500000000000000000e+01
-2.574738500000000130e+01,-1.932386499999998719e+01,-1.943986500000000106e+01,-5.915192800000005136e+00,2.550000000000000000e+01
-2.591200500000000062e+01,-1.709626499999998828e+01,-2.172576500000000266e+01,-5.420792800000005407e+00,2.500000000000000000e+01
-2.617175500000000099e+01,-1.546461499999998779e+01,-2.327051500000000317e+01,-4.928342800000005575e+00,2.450000000000000000e+01
